Month,Day,Average Max. Temp. (°C),Average Min. Temp. (°C),Frequency of Precip. (%),Highest Temp. (°C),Highest Temp.Year,Highest Temp. Period,Highest Temp. Data Quality,Lowest Temp. (°C),Lowest Temp. Year,Lowest Temp. Period,Lowest Temp. Data Quality,Greatest Precip. (mm),Greatest Precip. Year,Greatest Precip. Period,Greatest Precip. Data Quality,Greatest Rainfall (mm),Greatest Rainfall Year,Greatest Rainfall Period,Greatest Rainfall Data Quality,Greatest Snowfall (cm),Greatest Snowfall Year,Greatest Snowfall Period,Greatest Snowfall Data Quality,Most Snow on the Ground (cm),Most Snow on the Ground Year,Most Snow on the Ground Period,Most Snow on the Ground Data Quality
5,24,17.6,10.3,,26.5,1983,1958-2015,,5.0,1967,1958-2015,,26.5,1981,1926-2015,,26.5,1981,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-1987,
5,25,17.7,10.4,,25.4,1992,1958-2015,,7.3,1984,1958-2015,,21.8,1976,1926-2015,,21.8,1976,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-1987,
5,26,17.8,10.5,,26.5,2005,1958-2015,,3.9,1975,1958-2015,,20.6,1961,1926-2015,,20.6,1961,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
5,27,17.9,10.6,,27.2,2005,1958-2015,,5.6,1974,1958-2015,,36.3,1939,1926-2015,,36.3,1939,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
5,28,18.0,10.7,,27.1,1983,1958-2015,,6.7,1973,1958-2015,,23.6,1928,1926-2015,,23.6,1928,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
5,29,18.1,10.8,,32.7,1983,1958-2015,,6.3,1978,1958-2015,,36.0,2004,1926-2015,,31.0,1987,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-1987,
5,30,18.1,10.9,,25.2,1982,1958-2015,,6.7,1976,1958-2015,,29.2,1940,1926-2015,,29.2,1940,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-1987,
5,31,18.2,11.0,,24.7,1992,1958-2015,,5.6,1974,1958-2015,,24.8,1990,1926-2015,,21.6,1977,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
6,1,18.3,11.1,,26.7,1970,1958-2015,,4.4,1966,1958-2015,,29.4,2001,1926-2015,,22.4,1968,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,2,18.4,11.1,,28.9,1970,1958-2015,,5.6,1966,1958-2015,,27.3,2010,1926-2015,†,10.7,1946,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,3,18.5,11.2,,27.9,2009,1958-2015,†,5.6,1976,1958-2015,,28.4,1956,1926-2015,,28.4,1956,1926-1987,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,4,18.6,11.3,,27.7,2009,1958-2015,†,7.2,1991,1958-2015,,22.9,1939,1926-2015,,22.9,1939,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,5,18.6,11.4,,28.3,1958,1958-2015,,5.6,1972,1958-2015,,16.8,1981,1926-2015,,16.8,1981,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,6,18.7,11.5,,29.1,2003,1958-2015,,7.6,1999,1958-2015,,23.0,1990,1926-2015,,17.3,1928,1926-1987,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,7,18.8,11.6,,25.9,2015,1958-2015,†,-2.8,2007,1958-2015,†,21.6,1953,1926-2015,,21.6,1953,1926-1987,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,8,18.9,11.7,,24.3,2015,1958-2015,†,-0.8,2007,1958-2015,†,30.8,2006,1926-2015,,29.2,1959,1926-1987,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,9,19.0,11.8,,26.5,1995,1958-2015,,7.9,1985,1958-2015,,21.0,1990,1926-2015,,15.4,1981,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,10,19.1,11.8,,25.6,1969,1958-2015,,7.2,2008,1958-2015,†,25.9,1937,1926-2015,,25.9,1937,1926-1987,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,11,19.1,11.9,,25.7,1982,1958-2015,,7.8,1971,1958-2015,,16.4,2000,1926-2015,,10.2,1976,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,12,19.2,12.0,,25.9,1999,1958-2015,,8.9,1969,1958-2015,,18.4,1978,1926-2015,,18.4,1978,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,13,19.3,12.1,,28.8,2002,1958-2015,,5.0,1966,1958-2015,,65.4,1992,1926-2015,,29.0,1981,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,14,19.4,12.2,,25.5,1999,1958-2015,,9.2,1979,1958-2015,,53.8,1942,1926-2015,,53.8,1942,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,15,19.5,12.2,,26.6,2015,1958-2015,†,8.3,2004,1958-2015,,33.5,1976,1926-2015,,33.5,1976,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,16,19.6,12.3,,27.8,1969,1958-2015,,8.4,1985,1958-2015,,44.5,1937,1926-2015,,44.5,1937,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,17,19.7,12.4,,30.0,1969,1958-2015,,8.9,1968,1958-2015,,36.6,1937,1926-2015,,36.6,1937,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,18,19.8,12.5,,28.9,1969,1958-2015,,8.9,1962,1958-2015,,26.4,1956,1926-2015,,26.4,1956,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,19,19.9,12.5,,29.5,1982,1958-2015,,8.3,1960,1958-2015,,28.2,1954,1926-2015,,28.2,1954,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,20,19.9,12.6,,26.9,2004,1958-2015,,4.4,1966,1958-2015,,44.2,1932,1926-2015,,44.2,1932,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,21,20.0,12.7,,28.4,1992,1958-2015,,9.4,1972,1958-2015,,21.8,1997,1926-2015,,15.7,1967,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,22,20.1,12.8,,26.5,2004,1958-2015,,10.0,1960,1958-2015,,31.2,1983,1926-2015,,31.2,1983,1926-1987,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,23,20.2,12.8,,25.6,1984,1958-2015,,9.4,1975,1958-2015,,16.4,2012,1926-2015,†,9.6,1981,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,24,20.3,12.9,,25.7,1982,1958-2015,,8.9,1974,1958-2015,,31.4,1996,1926-2015,,29.2,1946,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,25,20.4,13.0,,29.3,1992,1958-2015,,2.8,1974,1958-2015,,20.3,1980,1926-2015,,20.3,1980,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,26,20.5,13.0,,29.3,2002,1958-2015,,6.7,1960,1958-2015,,25.8,1982,1926-2015,,25.8,1982,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,27,20.6,13.1,,27.7,2000,1958-2015,,3.9,1974,1958-2015,,20.6,1966,1926-2015,,20.6,1966,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,28,20.7,13.2,,30.0,2000,1958-2015,,3.3,1974,1958-2015,,34.8,1984,1926-2015,,34.8,1984,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
6,29,20.8,13.2,,30.6,2015,1958-2015,†,8.9,1970,1958-2015,,39.2,1992,1926-2015,,17.3,1931,1926-1987,,0.0,1926,1926-1990,,0,1981,1981-2000,
6,30,20.9,13.3,,28.6,1995,1958-2015,,8.9,1971,1958-2015,,17.8,1933,1926-2015,,17.8,1933,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-2000,
7,1,21.0,13.4,,29.7,2014,1958-2015,†,8.5,1979,1958-2015,,31.6,1994,1926-2015,,17.8,1933,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,2,21.1,13.4,,28.9,1968,1958-2015,,3.9,1974,1958-2015,,24.8,1982,1926-2015,,24.8,1982,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,3,21.1,13.5,,26.8,2006,1958-2015,,9.3,1979,1958-2015,,30.5,1974,1926-2015,,30.5,1974,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,4,21.2,13.5,,27.2,1972,1958-2015,,8.2,1986,1958-2015,,28.2,1987,1926-2015,,28.2,1987,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,5,21.3,13.6,,31.5,2015,1958-2015,†,8.3,1968,1958-2015,,27.8,2005,1926-2015,,21.3,1961,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,6,21.4,13.6,,30.0,2015,1958-2015,†,2.8,1974,1958-2015,,21.3,1948,1926-2015,,21.3,1948,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,7,21.5,13.7,,29.6,2010,1958-2015,†,7.8,1971,1958-2015,,13.2,1935,1926-2015,,13.2,1935,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,8,21.6,13.8,,28.3,1985,1958-2015,,10.6,1968,1958-2015,,44.2,1997,1926-2015,,20.8,1957,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,9,21.6,13.8,,29.4,1985,1958-2015,,10.6,1973,1958-2015,,20.3,1974,1926-2015,,20.3,1974,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,10,21.7,13.9,,28.5,2002,1958-2015,,10.6,1973,1958-2015,,44.3,1980,1926-2015,,44.3,1980,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,11,21.8,13.9,,30.8,2007,1958-2015,†,10.6,1973,1958-2015,,73.7,1972,1926-2015,,73.7,1972,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,12,21.8,14.0,,31.1,1961,1958-2015,,10.6,1961,1958-2015,,21.1,1932,1926-2015,,21.1,1932,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,13,21.9,14.0,,30.0,1961,1958-2015,,8.3,1966,1958-2015,,13.5,1953,1926-2015,,13.5,1953,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,14,22.0,14.1,,31.1,1961,1958-2015,,10.0,1969,1958-2015,,23.6,1982,1926-2015,,23.6,1982,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,15,22.0,14.1,,27.2,1958,1958-2015,,8.9,1974,1958-2015,,34.5,1934,1926-2015,,34.5,1934,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,16,22.1,14.1,,29.4,1960,1958-2015,,10.2,1983,1958-2015,,64.5,1942,1926-2015,,64.5,1942,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,17,22.1,14.2,,30.6,2009,1958-2015,†,11.1,1972,1958-2015,,11.8,1996,1926-2015,†,5.0,1986,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,18,22.2,14.2,,29.4,2015,1958-2015,†,10.1,1986,1958-2015,,29.7,1949,1926-2015,,29.7,1949,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,19,22.2,14.3,,29.3,2015,1958-2015,†,10.9,1977,1958-2015,,7.9,1967,1926-2015,,7.9,1967,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,20,22.3,14.3,,30.9,1994,1958-2015,,11.1,1966,1958-2015,,15.4,2007,1926-2015,†,14.0,1929,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,21,22.3,14.3,,29.5,2006,1958-2015,,12.2,1982,1958-2015,,17.2,2007,1926-2015,†,6.6,1945,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,22,22.4,14.4,,30.1,2006,1958-2015,,10.0,1974,1958-2015,,14.6,2007,1926-2015,†,12.2,1949,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,23,22.4,14.4,,31.3,2004,1958-2015,,10.0,1973,1958-2015,,18.0,2012,1926-2015,†,17.5,1966,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,24,22.5,14.5,,28.6,1994,1958-2015,,10.6,1973,1958-2015,,14.5,2015,1926-2015,†,6.6,1947,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,25,22.5,14.5,,28.1,1984,1958-2015,,10.0,1973,1958-2015,,33.8,1995,1926-2015,,8.1,1949,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,26,22.5,14.5,,29.7,1998,1958-2015,,9.4,1973,1958-2015,,21.6,1948,1926-2015,,21.6,1948,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,27,22.6,14.6,,31.4,1998,1958-2015,,10.0,1976,1958-2015,,36.2,2000,1926-2015,,19.3,1950,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,28,22.6,14.6,,31.3,2009,1958-2015,†,11.7,1959,1958-2015,,21.8,1955,1926-2015,,21.8,1955,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,29,22.6,14.6,,34.9,2009,1958-2015,†,11.1,1968,1958-2015,,27.8,1993,1926-2015,,17.8,1970,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,30,22.7,14.6,,34.0,2009,1958-2015,†,7.2,1968,1958-2015,,12.7,1935,1926-2015,,12.7,1935,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
7,31,22.7,14.7,,29.9,1992,1958-2015,,7.2,1968,1958-2015,,21.3,1955,1926-2015,,21.3,1955,1926-1997,,0.0,1926,1926-1997,,0,1981,1981-1991,
8,1,22.7,14.7,,28.3,1962,1958-2015,,7.2,1968,1958-2015,,18.8,1956,1926-2015,,18.8,1956,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,2,22.7,14.7,,27.7,2009,1958-2015,†,7.8,1968,1958-2015,,15.2,1996,1926-2015,,9.1,1934,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,3,22.7,14.7,,29.0,1998,1958-2015,,7.2,1968,1958-2015,,18.5,1935,1926-2015,,18.5,1935,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,4,22.7,14.7,,31.4,1993,1958-2015,,5.6,1969,1958-2015,,7.4,1962,1926-2015,,7.4,1962,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,5,22.7,14.8,,30.2,1990,1958-2015,,6.1,1969,1958-2015,,18.8,1950,1926-2015,,18.8,1950,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,6,22.7,14.8,,27.8,2008,1958-2015,†,6.1,1969,1958-2015,,20.2,1995,1926-2015,,10.6,1985,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,7,22.7,14.8,,28.3,1960,1958-2015,,7.2,1969,1958-2015,,22.0,1995,1926-2015,,7.6,1949,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,8,22.7,14.7,,31.1,1960,1958-2015,,8.3,1969,1958-2015,,13.6,1994,1926-2015,,1.5,1940,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,9,22.7,14.7,,31.7,1960,1958-2015,,7.8,1962,1958-2015,,11.6,1991,1926-2015,,9.7,1949,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,10,22.7,14.7,,29.4,1967,1958-2015,,10.9,1985,1958-2015,,23.8,2009,1926-2015,†,22.4,1937,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,11,22.6,14.7,,29.3,2014,1958-2015,†,10.0,1971,1958-2015,,19.1,1978,1926-2015,,19.1,1978,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,12,22.6,14.7,,31.2,1990,1958-2015,,11.1,1969,1958-2015,,22.1,1966,1926-2015,,22.1,1966,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,13,22.6,14.7,,27.3,1992,1958-2015,,8.3,1968,1958-2015,,10.6,2009,1926-2015,†,9.9,1948,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,14,22.5,14.6,,29.9,2010,1958-2015,†,7.8,1973,1958-2015,,39.0,1978,1926-2015,,39.0,1978,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,15,22.5,14.6,,31.2,2010,1958-2015,†,8.3,1972,1958-2015,,18.5,1956,1926-2015,,18.5,1956,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,16,22.5,14.5,,29.8,2010,1958-2015,†,8.9,1962,1958-2015,,18.0,2005,1926-2015,,16.0,1973,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,17,22.4,14.5,,30.7,1977,1958-2015,,10.0,1960,1958-2015,,31.4,1980,1926-2015,,31.4,1980,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,18,22.3,14.4,,28.0,1981,1958-2015,,6.1,1973,1958-2015,,28.2,1926,1926-2015,,28.2,1926,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,19,22.3,14.4,,26.2,2004,1958-2015,,11.7,1968,1958-2015,,27.9,1976,1926-2015,,27.9,1976,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,20,22.2,14.3,,27.1,2009,1958-2015,†,6.7,1969,1958-2015,,36.6,1948,1926-2015,,36.6,1948,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,21,22.1,14.3,,28.6,2011,1958-2015,†,7.8,1973,1958-2015,,42.6,2001,1926-2015,,14.0,1960,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,22,22.1,14.2,,26.1,2013,1958-2015,†,6.1,1973,1958-2015,,27.7,1937,1926-2015,,27.7,1937,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,23,22.0,14.1,,26.4,1999,1958-2015,,8.9,1973,1958-2015,,14.2,1950,1926-2015,,14.2,1950,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,24,21.9,14.0,,26.2,1987,1958-2015,,10.0,1959,1958-2015,,21.0,1977,1926-2015,,21.0,1977,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,25,21.8,14.0,,26.7,2010,1958-2015,†,10.3,1993,1958-2015,,15.6,1978,1926-2015,,15.6,1978,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,26,21.7,13.9,,27.2,1967,1958-2015,,9.4,1960,1958-2015,,27.6,1991,1926-2015,,24.4,1975,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,27,21.6,13.8,,26.7,1967,1958-2015,,7.2,1969,1958-2015,,47.8,1991,1926-2015,,27.9,1975,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,28,21.5,13.7,,26.9,2002,1958-2015,,7.2,1973,1958-2015,,30.7,1975,1926-2015,,30.7,1975,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,29,21.4,13.6,,28.9,1967,1958-2015,,5.0,1962,1958-2015,,40.2,1991,1926-2015,,19.6,1982,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,30,21.3,13.5,,27.6,2007,1958-2015,†,6.7,1961,1958-2015,,48.6,1991,1926-2015,,26.7,1960,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
8,31,21.2,13.4,,28.6,1998,1958-2015,,8.9,1960,1958-2015,,69.9,1927,1926-2015,,69.9,1927,1926-1999,,0.0,1926,1926-1999,,0,1980,1980-2000,
9,1,21.0,13.3,,28.5,1998,1958-2015,,8.3,1960,1958-2015,,47.6,1983,1926-2015,,47.6,1983,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,2,20.9,13.1,,27.8,1974,1958-2015,,8.6,1984,1958-2015,,26.4,1970,1926-2015,,26.4,1970,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,3,20.8,13.0,,26.7,1974,1959-2015,,6.1,1962,1958-2015,,48.3,1941,1926-2015,,48.3,1941,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,4,20.6,12.9,,26.4,2003,1958-2015,,4.4,1962,1958-2015,,38.9,1976,1926-2015,,38.9,1976,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,5,20.5,12.8,,27.8,1973,1958-2015,,5.6,1962,1958-2015,,39.4,1933,1926-2015,,39.4,1933,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,6,20.4,12.7,,27.2,1998,1958-2015,,5.6,1962,1958-2015,,27.4,1931,1926-2015,,27.4,1931,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-1987,
9,7,20.3,12.6,,26.8,1993,1958-2015,,5.6,1962,1958-2015,,23.8,1992,1926-2015,,22.9,1959,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,8,20.1,12.5,,25.7,1981,1958-2015,,3.3,1975,1958-2015,,27.9,1974,1926-2015,,27.9,1974,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,9,20.0,12.4,,26.1,1993,1958-2015,,8.3,1959,1958-2015,,26.0,1978,1926-2015,,26.0,1978,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,10,19.8,12.2,,24.7,1993,1958-2015,,8.7,1982,1958-2015,,18.8,1994,1926-2015,,16.5,1954,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,11,19.7,12.1,,27.0,2013,1958-2015,†,7.2,1962,1958-2015,,34.8,1934,1926-2015,,34.8,1934,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,12,19.6,12.0,,26.1,2009,1958-2015,†,8.2,2012,1958-2015,†,52.4,2010,1926-2015,†,19.6,1934,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-1987,
9,13,19.4,11.9,,25.0,1999,1958-2015,,7.8,1992,1958-2015,,33.0,1935,1926-2015,,33.0,1935,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-1987,
9,14,19.3,11.8,,25.7,1979,1958-2015,,5.6,1970,1958-2015,,61.0,1939,1926-2015,,61.0,1939,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,15,19.1,11.7,,25.3,2014,1958-2015,†,7.2,1971,1958-2015,,48.8,1944,1926-2015,,48.8,1944,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,16,19.0,11.6,,25.6,1981,1958-2015,,1.7,1962,1958-2015,,41.9,1985,1926-2015,,41.9,1985,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,17,18.8,11.5,,23.2,1991,1958-2015,,1.7,1962,1958-2015,,24.4,1969,1926-2015,,24.4,1969,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,18,18.7,11.3,,23.6,1991,1958-2015,,6.6,1978,1958-2015,,26.8,2004,1926-2015,,23.1,1959,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,19,18.5,11.2,,24.4,1974,1958-2015,,7.5,1983,1958-2015,,67.0,2010,1926-2015,†,41.9,1932,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,20,18.3,11.1,,24.5,1987,1958-2015,,7.0,1983,1958-2015,,26.2,2006,1926-2015,,17.8,1981,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,21,18.2,11.0,,26.2,2014,1958-2015,†,6.1,1960,1958-2015,,21.6,2001,1926-2015,,19.6,1936,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,22,18.0,10.9,,25.1,1990,1958-2015,,6.1,1961,1958-2015,,38.4,1986,1926-2015,,38.4,1986,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,23,17.9,10.8,,26.3,2009,1958-2015,†,5.6,1958,1958-2015,,42.4,1986,1926-2015,,42.4,1986,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,24,17.7,10.7,,25.6,1974,1958-2015,,2.2,1962,1958-2015,,35.3,1959,1926-2015,,35.3,1959,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,25,17.5,10.6,,25.0,1974,1958-2015,,6.1,1961,1958-2015,,23.1,1956,1926-2015,,23.1,1956,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,26,17.3,10.5,,24.0,1991,1958-2015,,6.1,1961,1958-2015,,44.5,2010,1926-2015,†,27.9,1930,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,27,17.2,10.4,,22.2,1976,1958-2015,,6.6,1984,1958-2015,,31.2,1953,1926-2015,,31.2,1953,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,28,17.0,10.2,,23.5,2003,1958-2015,,5.0,1962,1958-2015,,33.2,2013,1926-2015,†,33.0,1944,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,29,16.8,10.1,,21.5,1992,1958-2015,,4.4,1961,1958-2015,,57.6,2000,1926-2015,,26.7,1951,1926-1991,,0.0,1926,1926-1991,,0,1981,1981-1987,
9,30,16.7,10.0,,23.2,1992,1958-2015,,3.9,1961,1958-2015,,40.4,2007,1926-2015,†,27.4,1969,1926-1990,,0.0,1926,1926-1990,,0,1981,1981-1987,
10,1,16.5,9.9,,23.4,1992,1958-2015,,5.0,1961,1958-2015,,44.4,1981,1926-2015,,44.4,1981,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,2,16.3,9.8,,21.5,1993,1958-2015,,4.4,1961,1958-2015,,70.9,1947,1926-2015,,70.9,1947,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,3,16.1,9.7,,24.2,1980,1958-2015,,5.0,1962,1958-2015,,40.4,1936,1926-2015,,40.4,1936,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,4,15.9,9.6,,20.8,1994,1958-2015,,5.4,1977,1958-2015,,43.9,1931,1926-2015,,43.9,1931,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,5,15.8,9.5,,23.2,1980,1958-2015,,4.4,1962,1958-2015,,38.1,1968,1926-2015,,38.1,1968,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,6,15.6,9.4,,21.0,2013,1958-2015,†,5.0,1966,1958-2015,,67.1,1967,1926-2015,,67.1,1967,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,7,15.4,9.2,,20.8,1998,1958-2015,,4.6,1985,1958-2015,,39.2,1984,1926-2015,,39.2,1984,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,8,15.2,9.1,,19.8,1978,1958-2015,,3.1,1985,1958-2015,,55.6,1949,1926-2015,,55.6,1949,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,9,15.1,9.0,,20.9,1991,1958-2015,,5.0,1973,1958-2015,,80.0,1940,1926-2015,,80.0,1940,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,10,14.9,8.9,,20.3,1991,1958-2015,,2.8,1972,1958-2015,,42.9,1950,1926-2015,,42.9,1950,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,11,14.7,8.8,,21.7,1991,1958-2015,,3.6,2008,1958-2015,†,49.3,1958,1926-2015,,49.3,1958,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,12,14.5,8.7,,18.3,1991,1958-2015,,3.1,2009,1958-2015,†,45.5,1961,1926-2015,,45.5,1961,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
10,13,14.4,8.6,,20.6,1961,1958-2015,,0.6,1969,1958-2015,,66.2,1985,1926-2015,,66.2,1985,1926-1999,,0.0,1926,1926-1999,,0,1981,1981-1987,
